,Portfolio Vol
2023-07-28,0.03425811389085004
2023-08-04,0.032954560585816126
2023-08-11,0.033211291301143274
2023-08-18,0.033189508056991196
2023-08-25,0.03454199926307869
2023-09-01,0.034831256098853736
2023-09-08,0.03501401042004684
2023-09-15,0.0347361069280525
2023-09-22,0.03477140684014102
2023-09-29,0.03425594716334015
2023-10-06,0.03272133956201354
2023-10-13,0.03263224229184779
2023-10-20,0.03276869569955112
2023-10-27,0.03248734492863899
2023-11-03,0.03296175382432787
2023-11-10,0.032167157673716536
2023-11-17,0.030813434595937716
2023-11-24,0.030186382395473384
2023-12-01,0.03545137293356117
2023-12-08,0.03566328933740087
2023-12-15,0.03633128597735967
2023-12-22,0.035808699275484045
2023-12-29,0.03500802167861523
2024-01-05,0.03460572946453224
2024-01-12,0.034614506088934
2024-01-19,0.036296334560024374
2024-01-26,0.03636337232761551
2024-02-02,0.03690863115703888
2024-02-09,0.03664337881147639
2024-02-16,0.036630088760131976
2024-02-23,0.03533387733469254
2024-03-01,0.03845508566764384
2024-03-08,0.036544247106829644
2024-03-15,0.03714071250413143
2024-03-22,0.03632918017213145
2024-03-29,0.036624275946744285
2024-04-05,0.03423225228063302
2024-04-12,0.034579377065676556
2024-04-19,0.03405757076402414
2024-04-26,0.03487845694860991
2024-05-03,0.03615179316182941
2024-05-10,0.03522779759576764
2024-05-17,0.03504261001747703
2024-05-24,0.03349924656546438
2024-05-31,0.03341797921481461
2024-06-07,0.03480798981707135
2024-06-14,0.03396129474820608
2024-06-21,0.0333148167492331
2024-06-28,0.033366912321148905
2024-07-05,0.028998601354674417
2024-07-12,0.029492977932455772
2024-07-19,0.029426538426319135
2024-07-26,0.028968453895433118
2024-08-02,0.029674303160923912
2024-08-09,0.03020932561370688
2024-08-16,0.029282566197960064
2024-08-23,0.028949050821328075
2024-08-30,0.02838140553208836
2024-09-06,0.02631021919645141
2024-09-13,0.026270340244262697
2024-09-20,0.026329731909233125
2024-09-27,0.027866331837422292
2024-10-04,0.027947236151027427
2024-10-11,0.02555205784416796
2024-10-18,0.0248578673860283
2024-10-25,0.025996845679880323
2024-11-01,0.027774202630614444
2024-11-08,0.027356057922468913
2024-11-15,0.027331126292486102
2024-11-22,0.026894418183150855
2024-11-29,0.027222728757775518
2024-12-06,0.02801159030653606
2024-12-13,0.02742973488898065
2024-12-20,0.027942469580085685
2024-12-27,0.027091483781216074
2025-01-03,0.027086808217124895
2025-01-10,0.02758993072575269
2025-01-17,0.028859023381708617
2025-01-24,0.0282993295021719
2025-01-31,0.026631321396589167
2025-02-07,0.025480401669337762
2025-02-14,0.025443833560520088
2025-02-21,0.02589857623609806
2025-02-28,0.024822630320022805
2025-03-07,0.02607966543454162
2025-03-14,0.025815297802579986
2025-03-21,0.02547389751191195
2025-03-28,0.025262066611059
2025-04-04,0.02458518862534968
2025-04-11,0.022868628375870465
2025-04-18,0.02339693795256506
2025-04-25,0.02300186184728796
2025-05-02,0.02334075608317537
2025-05-09,0.02346272851128637
2025-05-16,0.023025909457447247
2025-05-23,0.022436653372028176
2025-05-30,0.022340700802085906
2025-06-06,0.022805978040469077
2025-06-13,0.023362583975855493
2025-06-20,0.022812013776499697
2025-06-27,0.02278549527341815
2025-07-04,0.02232449669814381
2025-07-11,0.019494784845685332
2025-07-18,0.019118178033835507
2025-07-25,0.019342603167770454
2025-08-01,0.019857563180916887
2025-08-08,0.01979519068245731
2025-08-15,0.019371585567153623
2025-08-22,0.01840327196474942
2025-08-29,0.01750688357131611
2025-09-05,0.017622141533463066
2025-09-12,0.017241326430927448
2025-09-19,0.016792064833572883
2025-09-26,0.01619080254969223
2025-10-03,0.01641952713268977
2025-10-10,0.015059685298716778
2025-10-17,0.014881074148999134
2025-10-24,0.015058348916037774
2025-10-31,0.014698822772907669
2025-11-07,0.014791775453293446
2025-11-14,0.014908488542276768
2025-11-21,0.014569404116912809
2025-11-28,0.014069632102930945
2025-12-05,0.013732117212408971
2025-12-12,0.013896931910431568
2025-12-19,0.01280147132735634
2025-12-26,0.011698003446656858
2026-01-02,0.011832212374985997
2026-01-09,0.01185089578688491
2026-01-16,0.012031582422859326
2026-01-23,0.011609134619930218
2026-01-30,0.011682399670432617
2026-02-06,0.011216329164397175
2026-02-13,0.011552770238019412
2026-02-20,0.010345665904884706
2026-02-27,0.010588446892078808
2026-03-06,0.014099850988032276
2026-03-13,0.01587621690605823
2026-03-20,0.021662252373464266
